Period,Open,High,Low,Close
1994-12-16,574.426000,574.426000,574.426000,574.428150
1994-12-15,570.086000,570.086000,570.086000,570.088696
1994-12-14,569.578000,569.578000,569.578000,569.580421
1994-12-13,563.533000,563.533000,563.533000,563.535079
1994-12-12,562.641000,562.641000,562.641000,562.643801
1994-12-09,559.452000,559.452000,559.452000,559.454500
1994-12-08,557.323000,557.323000,557.323000,557.325042
1994-12-07,564.533000,564.533000,564.533000,564.535148
1994-12-06,566.867000,566.867000,566.867000,566.869633
1994-12-05,567.110000,567.110000,567.110000,567.112331
1994-12-02,566.989000,566.989000,566.989000,566.991003
1994-12-01,561.426000,561.426000,561.426000,561.428246
1994-11-30,567.286000,567.286000,567.286000,567.290081
1994-11-29,569.121000,569.121000,569.121000,569.124352
1994-11-28,567.827000,567.827000,567.827000,567.832800
1994-11-25,565.387000,565.387000,565.387000,565.388936
1994-11-23,562.226000,562.226000,562.226000,562.228719
1994-11-22,562.349000,562.349000,562.349000,562.351162
1994-11-21,572.603000,572.603000,572.603000,572.605079
1994-11-18,576.539000,576.539000,576.539000,576.541809
1994-11-17,579.040000,579.040000,579.040000,579.042550
1994-11-16,581.563000,581.563000,581.563000,581.565665
1994-11-15,580.746000,580.746000,580.746000,580.748923
1994-11-14,581.983000,581.983000,581.983000,581.985223
1994-11-11,577.235000,577.235000,577.235000,577.237233
1994-11-10,579.757000,579.757000,579.757000,579.759174
1994-11-09,581.011000,581.011000,581.011000,581.013834
1994-11-08,581.267000,581.267000,581.267000,581.269735
1994-11-07,577.906000,577.906000,577.906000,577.906404
1994-11-04,576.746000,576.746000,576.746000,576.746125
1994-11-03,583.486000,583.486000,583.486000,583.486187
1994-11-02,581.647000,581.647000,581.647000,581.647110
1994-11-01,583.981000,583.981000,583.981000,583.980940
1994-10-31,588.731000,588.731000,588.731000,588.730921
1994-10-28,590.376000,590.376000,590.376000,590.375803
1994-10-27,580.480000,580.480000,580.480000,580.479552
1994-10-26,576.455000,576.455000,576.455000,576.454761
1994-10-25,575.028000,575.028000,575.028000,575.028186
1994-10-24,574.085000,574.085000,574.085000,574.085143
1994-10-21,579.098000,579.098000,579.098000,579.097703
1994-10-20,581.539000,581.539000,581.539000,581.539209
1994-10-19,585.812000,585.812000,585.812000,585.811843
1994-10-18,582.538000,582.538000,582.538000,582.538289
1994-10-17,584.144000,584.144000,584.144000,584.143887
1994-10-14,584.263000,584.263000,584.263000,584.263455
1994-10-13,582.179000,582.179000,582.179000,582.178686
1994-10-12,579.688000,579.688000,579.688000,579.687922
1994-10-11,580.086000,580.086000,580.086000,580.086444
1994-10-10,571.660000,571.660000,571.660000,571.660479
1994-10-07,566.754000,566.754000,566.754000,566.753843
1994-10-06,563.278000,563.278000,563.278000,563.278491
1994-10-05,564.715000,564.715000,564.715000,564.715432
1994-10-04,566.048000,566.048000,566.048000,566.047778
1994-10-03,574.817000,574.817000,574.817000,574.816803
1994-09-30,575.795000,575.795000,575.795000,575.794941
1994-09-29,575.200000,575.200000,575.200000,575.200130
1994-09-28,578.349000,578.349000,578.349000,578.349174
1994-09-27,574.874000,574.874000,574.874000,574.874175
1994-09-26,573.331000,573.331000,573.331000,573.331423
1994-09-23,571.530000,571.530000,571.530000,571.529811
1994-09-22,573.517000,573.517000,573.517000,573.516673
1994-09-21,573.753000,573.753000,573.753000,573.752908
1994-09-20,576.108000,576.108000,576.108000,576.107768
1994-09-19,585.395000,585.395000,585.395000,585.395017
1994-09-16,585.585000,585.585000,585.585000,585.585162
1994-09-15,590.084000,590.084000,590.084000,590.084023
1994-09-14,582.571000,582.571000,582.571000,582.570749
1994-09-13,580.966000,580.966000,580.966000,580.966446
1994-09-12,579.327000,579.327000,579.327000,579.327414
1994-09-09,581.739000,581.739000,581.739000,581.739213
1994-09-08,587.639000,587.639000,587.639000,587.638701
1994-09-07,584.911000,584.911000,584.911000,584.911367
1994-09-06,586.020000,586.020000,586.020000,586.020417
1994-09-02,584.913000,584.913000,584.913000,584.912660
1994-09-01,587.447000,587.447000,587.447000,587.446588
1994-08-31,590.228000,590.228000,590.228000,590.228354
1994-08-30,590.927000,590.927000,590.927000,590.927184
1994-08-29,589.054000,589.054000,589.054000,589.054235
1994-08-26,587.965000,587.965000,587.965000,587.964676
1994-08-25,580.736000,580.736000,580.736000,580.736487
1994-08-24,581.829000,581.829000,581.829000,581.829363
1994-08-23,576.188000,576.188000,576.188000,576.187928
1994-08-22,573.464000,573.464000,573.464000,573.463999
1994-08-19,575.080000,575.080000,575.080000,575.080047
1994-08-18,574.430000,574.430000,574.430000,574.430175
1994-08-17,576.889000,576.889000,576.889000,576.889430
1994-08-16,576.664000,576.664000,576.664000,576.663730
1994-08-15,571.886000,571.886000,571.886000,571.886335
1994-08-12,572.590000,572.590000,572.590000,572.590390
1994-08-11,568.764000,568.764000,568.764000,568.764172
1994-08-10,570.499000,570.499000,570.499000,570.499343
1994-08-09,567.508000,567.508000,567.508000,567.507699
1994-08-08,567.186000,567.186000,567.186000,567.185638
1994-08-05,566.069000,566.069000,566.069000,566.068585
1994-08-04,567.672000,567.672000,567.672000,567.672284
1994-08-03,571.286000,571.286000,571.286000,571.286075
1994-08-02,570.162000,570.162000,570.162000,570.161994
1994-08-01,570.537000,570.537000,570.537000,570.536980
1994-07-29,566.982000,566.982000,566.982000,566.982360
1994-07-28,561.972000,561.972000,561.972000,561.971715
1994-07-27,559.918000,559.918000,559.918000,559.917969
1994-07-26,560.856000,560.856000,560.856000,560.855697
1994-07-25,561.895000,561.895000,561.895000,561.894754
1994-07-22,560.386000,560.386000,560.386000,560.385914
1994-07-21,559.768000,559.768000,559.768000,559.767536
1994-07-20,558.518000,558.518000,558.518000,558.518414
1994-07-19,561.313000,561.313000,561.313000,561.313480
1994-07-18,562.973000,562.973000,562.973000,562.973138
1994-07-15,561.604000,561.604000,561.604000,561.604247
1994-07-14,560.677000,560.677000,560.677000,560.676813
1994-07-13,554.831000,554.831000,554.831000,554.830891
1994-07-12,553.866000,553.866000,553.866000,553.866463
1994-07-11,554.000000,554.000000,554.000000,553.999998
1994-07-08,555.774000,555.774000,555.774000,555.774074
1994-07-07,554.328000,554.328000,554.328000,554.327615
1994-07-06,551.546000,551.546000,551.546000,551.545963
1994-07-05,551.828000,551.828000,551.828000,551.827830
1994-07-01,551.466000,551.466000,551.466000,551.465706
1994-06-30,548.956000,548.956000,548.956000,548.956129
1994-06-29,553.083000,553.083000,553.083000,553.082968
1994-06-28,551.100000,551.100000,551.100000,551.100061
1994-06-27,552.492000,552.492000,552.492000,552.492068
1994-06-24,546.849000,546.849000,546.849000,546.849441
1994-06-23,555.037000,555.037000,555.037000,555.037425
1994-06-22,559.305000,559.305000,559.305000,559.304826
1994-06-21,557.142000,557.142000,557.142000,557.142126
1994-06-20,562.248000,562.248000,562.248000,562.247633
1994-06-17,565.905000,565.905000,565.905000,565.905124
1994-06-16,570.201000,570.201000,570.201000,570.200794
1994-06-15,568.532000,568.532000,568.532000,568.532017
1994-06-14,570.676000,570.676000,570.676000,570.675893
1994-06-13,566.612000,566.612000,566.612000,566.611741
1994-06-10,566.055000,566.055000,566.055000,566.055151
1994-06-09,565.051000,565.051000,565.051000,565.050584
1994-06-08,563.802000,563.802000,563.802000,563.802241
1994-06-07,565.213000,565.213000,565.213000,565.213393
1994-06-06,566.008000,566.008000,566.008000,566.007738
1994-06-03,567.431000,567.431000,567.431000,567.430847
1994-06-02,564.344000,564.344000,564.344000,564.344310
1994-06-01,564.188000,564.188000,564.188000,564.187738
1994-05-31,562.750000,562.750000,562.750000,562.750352
1994-05-27,563.761000,563.761000,563.761000,563.761184
1994-05-26,563.317000,563.317000,563.317000,563.317491
1994-05-25,562.430000,562.430000,562.430000,562.430106
1994-05-24,560.392000,560.392000,560.392000,560.392137
1994-05-23,558.302000,558.302000,558.302000,558.301586
1994-05-20,560.354000,560.354000,560.354000,560.353703
1994-05-19,562.022000,562.022000,562.022000,562.021990
1994-05-18,558.556000,558.556000,558.556000,558.556329
1994-05-17,553.206000,553.206000,553.206000,553.206097
1994-05-16,547.104000,547.104000,547.104000,547.103509
1994-05-13,546.504000,546.504000,546.504000,546.504267
1994-05-12,546.011000,546.011000,546.011000,546.010857
1994-05-11,543.201000,543.201000,543.201000,543.200668
1994-05-10,548.721000,548.721000,548.721000,548.720973
1994-05-09,544.139000,544.139000,544.139000,544.138508
1994-05-06,550.463000,550.463000,550.463000,550.462770
1994-05-05,554.778000,554.778000,554.778000,554.778038
1994-05-04,555.002000,555.002000,555.002000,555.001650
1994-05-03,556.540000,556.540000,556.540000,556.539711
1994-05-02,556.437000,556.437000,556.437000,556.436535
1994-04-29,553.664000,553.664000,553.664000,553.663979
1994-04-28,551.435000,551.435000,551.435000,551.435399
1994-04-26,554.834000,554.834000,554.834000,554.834122
1994-04-25,555.768000,555.768000,555.768000,555.768362
1994-04-22,549.447000,549.447000,549.447000,549.446954
1994-04-21,550.809000,550.809000,550.809000,550.809432
1994-04-20,542.487000,542.487000,542.487000,542.487268
1994-04-19,543.199000,543.199000,543.199000,543.199194
1994-04-18,543.079000,543.079000,543.079000,543.078908
1994-04-15,547.594000,547.594000,547.594000,547.594123
1994-04-14,547.840000,547.840000,547.840000,547.839582
1994-04-13,547.647000,547.647000,547.647000,547.646913
1994-04-12,549.246000,549.246000,549.246000,549.245919
1994-04-11,552.054000,552.054000,552.054000,552.053616
1994-04-08,548.602000,548.602000,548.602000,548.602001
1994-04-07,553.199000,553.199000,553.199000,553.199317
1994-04-06,549.725000,549.725000,549.725000,549.724659
1994-04-05,550.019000,550.019000,550.019000,550.019122
1994-04-04,538.374000,538.374000,538.374000,538.373898
1994-03-31,546.654000,546.654000,546.654000,546.653969
1994-03-30,546.358000,546.358000,546.358000,546.358442
1994-03-29,554.836000,554.836000,554.836000,554.836472
1994-03-28,564.014000,564.014000,564.014000,564.013961
1994-03-25,564.720000,564.720000,564.720000,564.720198
1994-03-24,569.024000,569.024000,569.024000,569.023874
1994-03-23,574.146000,574.146000,574.146000,574.146020
1994-03-22,574.465000,574.465000,574.465000,574.464622
1994-03-21,574.144000,574.144000,574.144000,574.143570
1994-03-18,577.227000,577.227000,577.227000,577.226622
1994-03-17,577.031000,577.031000,577.031000,577.030561
1994-03-16,575.186000,575.186000,575.186000,575.186465
1994-03-15,572.212000,572.212000,572.212000,572.211519
1994-03-14,572.624000,572.624000,572.624000,572.624396
1994-03-11,571.436000,571.436000,571.436000,571.436048
1994-03-10,568.317000,568.317000,568.317000,568.316981
1994-03-09,572.171000,572.171000,572.171000,572.170983
1994-03-08,570.480000,570.480000,570.480000,570.479919
1994-03-07,571.720000,571.720000,571.720000,571.720314
1994-03-04,568.999000,568.999000,568.999000,568.998611
1994-03-03,566.833000,566.833000,566.833000,566.832940
1994-03-02,568.998000,568.998000,568.998000,568.998466
1994-03-01,568.327000,568.327000,568.327000,568.326665
1994-02-28,571.573000,571.573000,571.573000,571.572764
1994-02-25,570.138000,570.138000,570.138000,570.137847
1994-02-24,567.914000,567.914000,567.914000,567.913948
1994-02-23,575.754000,575.754000,575.754000,575.753511
1994-02-22,576.577000,576.577000,576.577000,576.576563
1994-02-18,571.874000,571.874000,571.874000,571.873818
1994-02-17,575.012000,575.012000,575.012000,575.012093
1994-02-16,577.999000,577.999000,577.999000,577.998727
1994-02-15,577.639000,577.639000,577.639000,577.639323
1994-02-14,574.711000,574.711000,574.711000,574.710952
1994-02-11,574.511000,574.511000,574.511000,574.510562
1994-02-10,572.956000,572.956000,572.956000,572.956384
1994-02-09,577.606000,577.606000,577.606000,577.606361
1994-02-08,575.356000,575.356000,575.356000,575.356480
1994-02-07,576.203000,576.203000,576.203000,576.202903
1994-02-04,573.684000,573.684000,573.684000,573.683779
1994-02-03,586.687000,586.687000,586.687000,586.686543
1994-02-02,588.194000,588.194000,588.194000,588.193636
1994-02-01,585.265000,585.265000,585.265000,585.264993
1994-01-31,587.519000,587.519000,587.519000,587.519381
1994-01-28,583.853000,583.853000,583.853000,583.853071
1994-01-27,581.818000,581.818000,581.818000,581.817533
1994-01-26,577.122000,577.122000,577.122000,577.122014
1994-01-25,574.318000,574.318000,574.318000,574.318231
1994-01-24,575.538000,575.538000,575.538000,575.537668
1994-01-21,578.824000,578.824000,578.824000,578.823667
1994-01-20,579.141000,579.141000,579.141000,579.140684
1994-01-19,578.312000,578.312000,578.312000,578.311564
1994-01-18,578.241000,578.241000,578.241000,578.240846
1994-01-17,577.074000,577.074000,577.074000,577.074017
1994-01-14,579.037000,579.037000,579.037000,579.037020
1994-01-13,576.011000,576.011000,576.011000,576.011093
1994-01-12,578.029000,578.029000,578.029000,578.028592
1994-01-11,577.980000,577.980000,577.980000,577.979831
1994-01-10,579.370000,579.370000,579.370000,579.369528
1994-01-07,572.764000,572.764000,572.764000,572.764272
1994-01-06,569.373000,569.373000,569.373000,569.373288
1994-01-05,569.897000,569.897000,569.897000,569.897416
1994-01-04,569.072000,569.072000,569.072000,569.072249
1994-01-03,567.095000,567.095000,567.095000,567.094777
1993-12-31,568.202000,568.202000,568.202000,568.202067
1993-12-30,570.840000,570.840000,570.840000,570.840426
1993-12-29,573.177000,573.177000,573.177000,573.176591
1993-12-28,573.602000,573.602000,573.602000,573.601671
1993-12-27,573.101000,573.101000,573.101000,573.101087
1993-12-23,568.865000,568.865000,568.865000,568.865451
1993-12-22,568.792000,568.792000,568.792000,568.792423
1993-12-21,566.328000,566.328000,566.328000,566.327747
1993-12-20,566.989000,566.989000,566.989000,566.988635
1993-12-17,567.624000,567.624000,567.624000,567.623953
1993-12-16,563.914000,563.914000,563.914000,563.914343
1993-12-15,562.066000,562.066000,562.066000,562.065699
1993-12-14,563.535000,563.535000,563.535000,563.534593
1993-12-13,566.709000,566.709000,566.709000,566.709481
1993-12-10,564.526000,564.526000,564.526000,564.526478
1993-12-09,564.811000,564.811000,564.811000,564.811207
1993-12-08,567.181000,567.181000,567.181000,567.180694
1993-12-07,567.750000,567.750000,567.750000,567.749953
1993-12-06,567.313000,567.313000,567.313000,567.313305
1993-12-03,565.341000,565.341000,565.341000,565.340832
1993-12-02,563.176000,563.176000,563.176000,563.176220
1993-12-01,561.582000,561.582000,561.582000,561.582260
1993-11-30,561.414000,561.414000,561.414000,561.414488
1993-11-29,561.495000,561.495000,561.495000,561.494719
1993-11-26,562.802000,562.802000,562.802000,562.802488
1993-11-24,561.937000,561.937000,561.937000,561.937146
1993-11-23,560.121000,560.121000,560.121000,560.120821
1993-11-22,557.740000,557.740000,557.740000,557.739861
1993-11-19,561.934000,561.934000,561.934000,561.934325
1993-11-18,563.104000,563.104000,563.104000,563.103967
1993-11-17,564.530000,564.530000,564.530000,564.529835
1993-11-16,566.835000,566.835000,566.835000,566.834872
1993-11-15,563.106000,563.106000,563.106000,563.105926
1993-11-12,564.939000,564.939000,564.939000,564.938922
1993-11-11,561.586000,561.586000,561.586000,561.586205
1993-11-10,562.897000,562.897000,562.897000,562.897187
1993-11-09,558.757000,558.757000,558.757000,558.756854
1993-11-08,558.557000,558.557000,558.557000,558.556594
1993-11-05,557.671000,557.671000,557.671000,557.670766
1993-11-04,554.824000,554.824000,554.824000,554.824425
1993-11-03,561.329000,561.329000,561.329000,561.328523
1993-11-02,567.855000,567.855000,567.855000,567.855148
1993-11-01,568.487000,568.487000,568.487000,568.486530
1993-10-29,566.817000,566.817000,566.817000,566.816962
1993-10-28,566.689000,566.689000,566.689000,566.688536
1993-10-27,562.908000,562.908000,562.908000,562.908431
1993-10-26,562.533000,562.533000,562.533000,562.532844
1993-10-25,562.318000,562.318000,562.318000,562.318431
1993-10-22,561.105000,561.105000,561.105000,561.104826
1993-10-21,563.636000,563.636000,563.636000,563.636199
1993-10-20,564.496000,564.496000,564.496000,564.496139
1993-10-19,564.666000,564.666000,564.666000,564.665704
1993-10-18,567.358000,567.358000,567.358000,567.358066
1993-10-15,568.572000,568.572000,568.572000,568.571503
1993-10-14,565.338000,565.338000,565.338000,565.338094
1993-10-13,558.821000,558.821000,558.821000,558.820998
1993-10-12,558.373000,558.373000,558.373000,558.372962
1993-10-11,558.080000,558.080000,558.080000,558.079924
